Date,State,Counts
15/07/21,Manipur,80521
16/07/21,Manipur,81560
17/07/21,Manipur,82688
18/07/21,Manipur,83859
19/07/21,Manipur,84822
20/07/21,Manipur,85596
21/07/21,Manipur,86723
22/07/21,Manipur,88050
23/07/21,Manipur,88978
24/07/21,Manipur,90262
25/07/21,Manipur,91460
26/07/21,Manipur,92667
27/07/21,Manipur,93656
28/07/21,Manipur,94821
29/07/21,Manipur,95824
30/07/21,Manipur,96824
31/07/21,Manipur,97698
01/08/21,Manipur,98499
02/08/21,Manipur,99331
03/08/21,Manipur,99872
04/08/21,Manipur,100625
05/08/21,Manipur,101390
06/08/21,Manipur,102147
07/08/21,Manipur,102889
08/08/21,Manipur,103588
09/08/21,Manipur,104324
10/08/21,Manipur,104791
11/08/21,Manipur,105424
12/08/21,Manipur,106030
13/08/21,Manipur,106707
14/08/21,Manipur,107229
15/08/21,Manipur,107668
16/08/21,Manipur,108270
17/08/21,Manipur,108545
18/08/21,Manipur,108948
19/08/21,Manipur,109317
20/08/21,Manipur,109843
21/08/21,Manipur,110215
22/08/21,Manipur,110657
23/08/21,Manipur,110942
24/08/21,Manipur,111212
25/08/21,Manipur,111598
26/08/21,Manipur,111975
27/08/21,Manipur,112355
28/08/21,Manipur,112666
29/08/21,Manipur,112941
30/08/21,Manipur,113328
31/08/21,Manipur,113551
01/09/21,Manipur,113933
02/09/21,Manipur,114203
03/09/21,Manipur,114502
04/09/21,Manipur,114774
05/09/21,Manipur,115077
06/09/21,Manipur,115399
07/09/21,Manipur,115584
08/09/21,Manipur,115866
09/09/21,Manipur,116134
10/09/21,Manipur,116397
11/09/21,Manipur,116607
12/09/21,Manipur,116899
13/09/21,Manipur,117094
14/09/21,Manipur,117230
15/09/21,Manipur,117461
16/09/21,Manipur,117697
17/09/21,Manipur,117697
18/09/21,Manipur,117913
19/09/21,Manipur,118261
20/09/21,Manipur,118495
21/09/21,Manipur,118673
22/09/21,Manipur,118870
23/09/21,Manipur,119041
24/09/21,Manipur,119235
25/09/21,Manipur,119445
26/09/21,Manipur,119674
27/09/21,Manipur,119884
28/09/21,Manipur,120000
29/09/21,Manipur,120216
30/09/21,Manipur,120426
01/10/21,Manipur,120584
02/10/21,Manipur,120743
03/10/21,Manipur,120879
04/10/21,Manipur,121046
05/10/21,Manipur,121146
06/10/21,Manipur,121303
07/10/21,Manipur,121462
08/10/21,Manipur,121578
09/10/21,Manipur,121706
10/03/20,Meghalaya,0
11/03/20,Meghalaya,0
12/03/20,Meghalaya,0
13/03/20,Meghalaya,0
14/03/20,Meghalaya,0
15/03/20,Meghalaya,0
16/03/20,Meghalaya,0
17/03/20,Meghalaya,0
18/03/20,Meghalaya,0
19/03/20,Meghalaya,0
20/03/20,Meghalaya,0
21/03/20,Meghalaya,0
22/03/20,Meghalaya,0
23/03/20,Meghalaya,0
24/03/20,Meghalaya,0
25/03/20,Meghalaya,0
26/03/20,Meghalaya,0
27/03/20,Meghalaya,0
28/03/20,Meghalaya,0
29/03/20,Meghalaya,0
30/03/20,Meghalaya,0
31/03/20,Meghalaya,0
01/04/20,Meghalaya,0
02/04/20,Meghalaya,0
03/04/20,Meghalaya,0
04/04/20,Meghalaya,0
05/04/20,Meghalaya,0
06/04/20,Meghalaya,0
07/04/20,Meghalaya,0
08/04/20,Meghalaya,0
09/04/20,Meghalaya,0
10/04/20,Meghalaya,0
11/04/20,Meghalaya,0
12/04/20,Meghalaya,0
13/04/20,Meghalaya,0
14/04/20,Meghalaya,1
15/04/20,Meghalaya,7
16/04/20,Meghalaya,7
17/04/20,Meghalaya,9
18/04/20,Meghalaya,11
19/04/20,Meghalaya,11
20/04/20,Meghalaya,11
21/04/20,Meghalaya,11
22/04/20,Meghalaya,12
23/04/20,Meghalaya,12
24/04/20,Meghalaya,12
25/04/20,Meghalaya,12
26/04/20,Meghalaya,12
27/04/20,Meghalaya,12
28/04/20,Meghalaya,12
29/04/20,Meghalaya,12
30/04/20,Meghalaya,12
01/05/20,Meghalaya,12
02/05/20,Meghalaya,12
03/05/20,Meghalaya,12
04/05/20,Meghalaya,12
05/05/20,Meghalaya,12
06/05/20,Meghalaya,12
07/05/20,Meghalaya,12
08/05/20,Meghalaya,12
09/05/20,Meghalaya,12
10/05/20,Meghalaya,13
11/05/20,Meghalaya,13
12/05/20,Meghalaya,13
13/05/20,Meghalaya,13
14/05/20,Meghalaya,13
15/05/20,Meghalaya,13
16/05/20,Meghalaya,13
17/05/20,Meghalaya,13
18/05/20,Meghalaya,13
19/05/20,Meghalaya,13
20/05/20,Meghalaya,13
21/05/20,Meghalaya,14
22/05/20,Meghalaya,14
23/05/20,Meghalaya,14
24/05/20,Meghalaya,14
25/05/20,Meghalaya,14
26/05/20,Meghalaya,14
27/05/20,Meghalaya,15
28/05/20,Meghalaya,20
29/05/20,Meghalaya,21
30/05/20,Meghalaya,27
31/05/20,Meghalaya,27
01/06/20,Meghalaya,27
02/06/20,Meghalaya,27
03/06/20,Meghalaya,27
04/06/20,Meghalaya,33
05/06/20,Meghalaya,33
06/06/20,Meghalaya,33
07/06/20,Meghalaya,33
08/06/20,Meghalaya,36
09/06/20,Meghalaya,36
10/06/20,Meghalaya,43
11/06/20,Meghalaya,44
12/06/20,Meghalaya,44
13/06/20,Meghalaya,44
14/06/20,Meghalaya,44
15/06/20,Meghalaya,44
16/06/20,Meghalaya,44
17/06/20,Meghalaya,44
18/06/20,Meghalaya,44
19/06/20,Meghalaya,44
20/06/20,Meghalaya,44
21/06/20,Meghalaya,44
22/06/20,Meghalaya,44
23/06/20,Meghalaya,44
24/06/20,Meghalaya,46
25/06/20,Meghalaya,46
26/06/20,Meghalaya,46
27/06/20,Meghalaya,47
28/06/20,Meghalaya,47
29/06/20,Meghalaya,47
30/06/20,Meghalaya,47
01/07/20,Meghalaya,52
02/07/20,Meghalaya,52
03/07/20,Meghalaya,56
04/07/20,Meghalaya,62
05/07/20,Meghalaya,62
06/07/20,Meghalaya,62
07/07/20,Meghalaya,80
08/07/20,Meghalaya,80
09/07/20,Meghalaya,80
10/07/20,Meghalaya,113
11/07/20,Meghalaya,207
12/07/20,Meghalaya,207
13/07/20,Meghalaya,306
14/07/20,Meghalaya,318
15/07/20,Meghalaya,318
16/07/20,Meghalaya,346
17/07/20,Meghalaya,377
18/07/20,Meghalaya,403
19/07/20,Meghalaya,418
20/07/20,Meghalaya,450
21/07/20,Meghalaya,466
22/07/20,Meghalaya,490
23/07/20,Meghalaya,514
24/07/20,Meghalaya,534
25/07/20,Meghalaya,588
26/07/20,Meghalaya,646
27/07/20,Meghalaya,702
28/07/20,Meghalaya,738
29/07/20,Meghalaya,779
30/07/20,Meghalaya,784
31/07/20,Meghalaya,803
01/08/20,Meghalaya,823
02/08/20,Meghalaya,856
03/08/20,Meghalaya,874
04/08/20,Meghalaya,902
05/08/20,Meghalaya,917
06/08/20,Meghalaya,929
07/08/20,Meghalaya,990
08/08/20,Meghalaya,1006
09/08/20,Meghalaya,1023
10/08/20,Meghalaya,1062
11/08/20,Meghalaya,1114
12/08/20,Meghalaya,1136
13/08/20,Meghalaya,1179
14/08/20,Meghalaya,1193
15/08/20,Meghalaya,1228
16/08/20,Meghalaya,1292
17/08/20,Meghalaya,1374
18/08/20,Meghalaya,1418
19/08/20,Meghalaya,1457
20/08/20,Meghalaya,1506
21/08/20,Meghalaya,1661
22/08/20,Meghalaya,1718
23/08/20,Meghalaya,1811
24/08/20,Meghalaya,1917
25/08/20,Meghalaya,1976
26/08/20,Meghalaya,2018
27/08/20,Meghalaya,2050
28/08/20,Meghalaya,2129
29/08/20,Meghalaya,2240
30/08/20,Meghalaya,2283
31/08/20,Meghalaya,2343
01/09/20,Meghalaya,2368
02/09/20,Meghalaya,2440
03/09/20,Meghalaya,2517
04/09/20,Meghalaya,2626
05/09/20,Meghalaya,2734
06/09/20,Meghalaya,2916
07/09/20,Meghalaya,3005
08/09/20,Meghalaya,3034
09/09/20,Meghalaya,3076
10/09/20,Meghalaya,3197
11/09/20,Meghalaya,3296
12/09/20,Meghalaya,3447
13/09/20,Meghalaya,3615
14/09/20,Meghalaya,3724
15/09/20,Meghalaya,3864
16/09/20,Meghalaya,4036
17/09/20,Meghalaya,4195
18/09/20,Meghalaya,4356
19/09/20,Meghalaya,4445
20/09/20,Meghalaya,4557
21/09/20,Meghalaya,4660
22/09/20,Meghalaya,4733
23/09/20,Meghalaya,4791
24/09/20,Meghalaya,4961
25/09/20,Meghalaya,5078
26/09/20,Meghalaya,5158
27/09/20,Meghalaya,5212
28/09/20,Meghalaya,5302
29/09/20,Meghalaya,5362
30/09/20,Meghalaya,5463
01/10/20,Meghalaya,5639
02/10/20,Meghalaya,5802
03/10/20,Meghalaya,6033
04/10/20,Meghalaya,6456
05/10/20,Meghalaya,6656
06/10/20,Meghalaya,6767
07/10/20,Meghalaya,7037
08/10/20,Meghalaya,7165
09/10/20,Meghalaya,7261
10/10/20,Meghalaya,7388
11/10/20,Meghalaya,7544
12/10/20,Meghalaya,7683
13/10/20,Meghalaya,7771
14/10/20,Meghalaya,7838
15/10/20,Meghalaya,7991
16/10/20,Meghalaya,8164
17/10/20,Meghalaya,8303
18/10/20,Meghalaya,8404
19/10/20,Meghalaya,8508
20/10/20,Meghalaya,8536
21/10/20,Meghalaya,8593
22/10/20,Meghalaya,8621
23/10/20,Meghalaya,8720
24/10/20,Meghalaya,8801
25/10/20,Meghalaya,8882
26/10/20,Meghalaya,9018
27/10/20,Meghalaya,9066
28/10/20,Meghalaya,9136
29/10/20,Meghalaya,9226
30/10/20,Meghalaya,9303
31/10/20,Meghalaya,9382
01/11/20,Meghalaya,9452
02/11/20,Meghalaya,9607
03/11/20,Meghalaya,9678
04/11/20,Meghalaya,9741
05/11/20,Meghalaya,9801
06/11/20,Meghalaya,9893
07/11/20,Meghalaya,9979
08/11/20,Meghalaya,10047
09/11/20,Meghalaya,10202
10/11/20,Meghalaya,10230
11/11/20,Meghalaya,10296
12/11/20,Meghalaya,10368
13/11/20,Meghalaya,10511
14/11/20,Meghalaya,10581
15/11/20,Meghalaya,10632
16/11/20,Meghalaya,10665
17/11/20,Meghalaya,10706
18/11/20,Meghalaya,10791
19/11/20,Meghalaya,10870
20/11/20,Meghalaya,10979
21/11/20,Meghalaya,11152
22/11/20,Meghalaya,11269
23/11/20,Meghalaya,11339
24/11/20,Meghalaya,11397
25/11/20,Meghalaya,11454
26/11/20,Meghalaya,11513
27/11/20,Meghalaya,11581
28/11/20,Meghalaya,11633
29/11/20,Meghalaya,11704
30/11/20,Meghalaya,11740
01/12/20,Meghalaya,11810
02/12/20,Meghalaya,11875
03/12/20,Meghalaya,11954
04/12/20,Meghalaya,12005
05/12/20,Meghalaya,12067
06/12/20,Meghalaya,12164
07/12/20,Meghalaya,12237
08/12/20,Meghalaya,12314
09/12/20,Meghalaya,12410
10/12/20,Meghalaya,12511
11/12/20,Meghalaya,12586
12/12/20,Meghalaya,12645
13/12/20,Meghalaya,12743
14/12/20,Meghalaya,12866
15/12/20,Meghalaya,12941
16/12/20,Meghalaya,13007
17/12/20,Meghalaya,13072
18/12/20,Meghalaya,13141
19/12/20,Meghalaya,13189
20/12/20,Meghalaya,13221
21/12/20,Meghalaya,13253
22/12/20,Meghalaya,13258
23/12/20,Meghalaya,13299
24/12/20,Meghalaya,13328
25/12/20,Meghalaya,13340
26/12/20,Meghalaya,13369
27/12/20,Meghalaya,13371
28/12/20,Meghalaya,13376
29/12/20,Meghalaya,13379
30/12/20,Meghalaya,13387
31/12/20,Meghalaya,13408
01/01/21,Meghalaya,13427
02/01/21,Meghalaya,13445
03/01/21,Meghalaya,13448
04/01/21,Meghalaya,13460
05/01/21,Meghalaya,13482
06/01/21,Meghalaya,13506
07/01/21,Meghalaya,13525
08/01/21,Meghalaya,13536
09/01/21,Meghalaya,13560
10/01/21,Meghalaya,13592
11/01/21,Meghalaya,13611
12/01/21,Meghalaya,13631
13/01/21,Meghalaya,13651
14/01/21,Meghalaya,13669
15/01/21,Meghalaya,13687
16/01/21,Meghalaya,13691
17/01/21,Meghalaya,13693
18/01/21,Meghalaya,13704
19/01/21,Meghalaya,13707
20/01/21,Meghalaya,13710
21/01/21,Meghalaya,13717
22/01/21,Meghalaya,13721
23/01/21,Meghalaya,13723
24/01/21,Meghalaya,13727
25/01/21,Meghalaya,13732
26/01/21,Meghalaya,13734
27/01/21,Meghalaya,13740
28/01/21,Meghalaya,13741
29/01/21,Meghalaya,13749
30/01/21,Meghalaya,13753
31/01/21,Meghalaya,13761
01/02/21,Meghalaya,13764
02/02/21,Meghalaya,13764
03/02/21,Meghalaya,13768
04/02/21,Meghalaya,13774
05/02/21,Meghalaya,13794
06/02/21,Meghalaya,13821
07/02/21,Meghalaya,13845
08/02/21,Meghalaya,13885
09/02/21,Meghalaya,13886
10/02/21,Meghalaya,13893
11/02/21,Meghalaya,13924
12/02/21,Meghalaya,13931
13/02/21,Meghalaya,13932
14/02/21,Meghalaya,13937
15/02/21,Meghalaya,13942
16/02/21,Meghalaya,13942
17/02/21,Meghalaya,13944
18/02/21,Meghalaya,13945
19/02/21,Meghalaya,13946
20/02/21,Meghalaya,13951
21/02/21,Meghalaya,13952
22/02/21,Meghalaya,13952
23/02/21,Meghalaya,13954
24/02/21,Meghalaya,13955
25/02/21,Meghalaya,13958
26/02/21,Meghalaya,13961
27/02/21,Meghalaya,13961
28/02/21,Meghalaya,13961
01/03/21,Meghalaya,13962
02/03/21,Meghalaya,13963
03/03/21,Meghalaya,13966
04/03/21,Meghalaya,13966
05/03/21,Meghalaya,13966
06/03/21,Meghalaya,13968
07/03/21,Meghalaya,13970
08/03/21,Meghalaya,13972
09/03/21,Meghalaya,13973
10/03/21,Meghalaya,13977
11/03/21,Meghalaya,13977
12/03/21,Meghalaya,13983
13/03/21,Meghalaya,13986
14/03/21,Meghalaya,13992
15/03/21,Meghalaya,13997
16/03/21,Meghalaya,13997
17/03/21,Meghalaya,14000
18/03/21,Meghalaya,14002
19/03/21,Meghalaya,14005
20/03/21,Meghalaya,14008
21/03/21,Meghalaya,14012
22/03/21,Meghalaya,14016
23/03/21,Meghalaya,14016
24/03/21,Meghalaya,14017
25/03/21,Meghalaya,14019
26/03/21,Meghalaya,14022
27/03/21,Meghalaya,14029
28/03/21,Meghalaya,14031
29/03/21,Meghalaya,14032
30/03/21,Meghalaya,14034
31/03/21,Meghalaya,14056
01/04/21,Meghalaya,18541
02/04/21,Meghalaya,14067
03/04/21,Meghalaya,14082
04/04/21,Meghalaya,14106
05/04/21,Meghalaya,14122
06/04/21,Meghalaya,14126
07/04/21,Meghalaya,14135
08/04/21,Meghalaya,14140
09/04/21,Meghalaya,14165
10/04/21,Meghalaya,14207
11/04/21,Meghalaya,14246
12/04/21,Meghalaya,14273
13/04/21,Meghalaya,14300
14/04/21,Meghalaya,14387
15/04/21,Meghalaya,14485
16/04/21,Meghalaya,14582
17/04/21,Meghalaya,14703
18/04/21,Meghalaya,14798
19/04/21,Meghalaya,14871
20/04/21,Meghalaya,14979
21/04/21,Meghalaya,15116
22/04/21,Meghalaya,15308
23/04/21,Meghalaya,15488
24/04/21,Meghalaya,15631
25/04/21,Meghalaya,15786
26/04/21,Meghalaya,15994
27/04/21,Meghalaya,16124
28/04/21,Meghalaya,16271
29/04/21,Meghalaya,16430
30/04/21,Meghalaya,16617
01/05/21,Meghalaya,16846
02/05/21,Meghalaya,17108
03/05/21,Meghalaya,17429
04/05/21,Meghalaya,17675
05/05/21,Meghalaya,18014
06/05/21,Meghalaya,18283
07/05/21,Meghalaya,18630
08/05/21,Meghalaya,18927
09/05/21,Meghalaya,19302
10/05/21,Meghalaya,19720
11/05/21,Meghalaya,20129
12/05/21,Meghalaya,20579
13/05/21,Meghalaya,20985
14/05/21,Meghalaya,21576
15/05/21,Meghalaya,22203
16/05/21,Meghalaya,22763
17/05/21,Meghalaya,23332
18/05/21,Meghalaya,23966
19/05/21,Meghalaya,24872
20/05/21,Meghalaya,25744
21/05/21,Meghalaya,26927
22/05/21,Meghalaya,27755
23/05/21,Meghalaya,28878
24/05/21,Meghalaya,29681
25/05/21,Meghalaya,30492
26/05/21,Meghalaya,31449
27/05/21,Meghalaya,32295
28/05/21,Meghalaya,33104
29/05/21,Meghalaya,33835
30/05/21,Meghalaya,34448
31/05/21,Meghalaya,35190
01/06/21,Meghalaya,35598
02/06/21,Meghalaya,36065
03/06/21,Meghalaya,36597
04/06/21,Meghalaya,37149
05/06/21,Meghalaya,37733
06/06/21,Meghalaya,38230
07/06/21,Meghalaya,38718
08/06/21,Meghalaya,39156
09/06/21,Meghalaya,39535
10/06/21,Meghalaya,39983
11/06/21,Meghalaya,40586
12/06/21,Meghalaya,41100
13/06/21,Meghalaya,41601
14/06/21,Meghalaya,41906
15/06/21,Meghalaya,42309
16/06/21,Meghalaya,42759
17/06/21,Meghalaya,43254
18/06/21,Meghalaya,43732
19/06/21,Meghalaya,44382
20/06/21,Meghalaya,44896
21/06/21,Meghalaya,45286
22/06/21,Meghalaya,45555
23/06/21,Meghalaya,45976
24/06/21,Meghalaya,46458
25/06/21,Meghalaya,46878
26/06/21,Meghalaya,47480
27/06/21,Meghalaya,47985
28/06/21,Meghalaya,48447
29/06/21,Meghalaya,48783
30/06/21,Meghalaya,49161
01/07/21,Meghalaya,49513
02/07/21,Meghalaya,50090
03/07/21,Meghalaya,50575
04/07/21,Meghalaya,51035
05/07/21,Meghalaya,51524
06/07/21,Meghalaya,51901
07/07/21,Meghalaya,52358
08/07/21,Meghalaya,52712
09/07/21,Meghalaya,53244
10/07/21,Meghalaya,53670
11/07/21,Meghalaya,54155
12/07/21,Meghalaya,54580
13/07/21,Meghalaya,54853
14/07/21,Meghalaya,55218
15/07/21,Meghalaya,55640
16/07/21,Meghalaya,56052
17/07/21,Meghalaya,56493
18/07/21,Meghalaya,57000
19/07/21,Meghalaya,57388
20/07/21,Meghalaya,57775
21/07/21,Meghalaya,58275
22/07/21,Meghalaya,58833
23/07/21,Meghalaya,59346
24/07/21,Meghalaya,59904
25/07/21,Meghalaya,60597
26/07/21,Meghalaya,61194
27/07/21,Meghalaya,61763
28/07/21,Meghalaya,62473
29/07/21,Meghalaya,63014
30/07/21,Meghalaya,63745
31/07/21,Meghalaya,64314
01/08/21,Meghalaya,65000
02/08/21,Meghalaya,65589
03/08/21,Meghalaya,65939
04/08/21,Meghalaya,66495
05/08/21,Meghalaya,67016
06/08/21,Meghalaya,67592
07/08/21,Meghalaya,68107
08/08/21,Meghalaya,68631
09/08/21,Meghalaya,69171
10/08/21,Meghalaya,69358
11/08/21,Meghalaya,69769
12/08/21,Meghalaya,70232
13/08/21,Meghalaya,70661
14/08/21,Meghalaya,71045
15/08/21,Meghalaya,71388
16/08/21,Meghalaya,71808
17/08/21,Meghalaya,72160
18/08/21,Meghalaya,72412
19/08/21,Meghalaya,72656
20/08/21,Meghalaya,72985
21/08/21,Meghalaya,73217
22/08/21,Meghalaya,73448
23/08/21,Meghalaya,73765
24/08/21,Meghalaya,74070
25/08/21,Meghalaya,74232
26/08/21,Meghalaya,74586
27/08/21,Meghalaya,74817
28/08/21,Meghalaya,75079
29/08/21,Meghalaya,75336
30/08/21,Meghalaya,75601
31/08/21,Meghalaya,75735
01/09/21,Meghalaya,75836
02/09/21,Meghalaya,76100
03/09/21,Meghalaya,76311
04/09/21,Meghalaya,76504
05/09/21,Meghalaya,76767
06/09/21,Meghalaya,77021
07/09/21,Meghalaya,77144
08/09/21,Meghalaya,77275
09/09/21,Meghalaya,77471
10/09/21,Meghalaya,77689
11/09/21,Meghalaya,77877
12/09/21,Meghalaya,78015
13/09/21,Meghalaya,78133
14/09/21,Meghalaya,78359
15/09/21,Meghalaya,78486
16/09/21,Meghalaya,78729
17/09/21,Meghalaya,78729
18/09/21,Meghalaya,78958
19/09/21,Meghalaya,79325
20/09/21,Meghalaya,79493
21/09/21,Meghalaya,79667
22/09/21,Meghalaya,79817
23/09/21,Meghalaya,79983
24/09/21,Meghalaya,80246
25/09/21,Meghalaya,80430
26/09/21,Meghalaya,80638
27/09/21,Meghalaya,80789
28/09/21,Meghalaya,80897
29/09/21,Meghalaya,80992
30/09/21,Meghalaya,81161
01/10/21,Meghalaya,81290
02/10/21,Meghalaya,81445
03/10/21,Meghalaya,81575
04/10/21,Meghalaya,81747
05/10/21,Meghalaya,81859
06/10/21,Meghalaya,81955
07/10/21,Meghalaya,82068
08/10/21,Meghalaya,82162
09/10/21,Meghalaya,82283
10/03/20,Mizoram,0
11/03/20,Mizoram,0
12/03/20,Mizoram,0
13/03/20,Mizoram,0
14/03/20,Mizoram,0
15/03/20,Mizoram,0
16/03/20,Mizoram,0
17/03/20,Mizoram,0
18/03/20,Mizoram,0
19/03/20,Mizoram,0
20/03/20,Mizoram,0
21/03/20,Mizoram,0
22/03/20,Mizoram,0
23/03/20,Mizoram,0
24/03/20,Mizoram,0
25/03/20,Mizoram,1
26/03/20,Mizoram,1
27/03/20,Mizoram,1
28/03/20,Mizoram,1
29/03/20,Mizoram,1
30/03/20,Mizoram,1
31/03/20,Mizoram,1
01/04/20,Mizoram,1
02/04/20,Mizoram,1
03/04/20,Mizoram,1
04/04/20,Mizoram,1
05/04/20,Mizoram,1
06/04/20,Mizoram,1
07/04/20,Mizoram,1
08/04/20,Mizoram,1
09/04/20,Mizoram,1
10/04/20,Mizoram,1
11/04/20,Mizoram,1
12/04/20,Mizoram,1
13/04/20,Mizoram,1
14/04/20,Mizoram,1
15/04/20,Mizoram,1
16/04/20,Mizoram,1
17/04/20,Mizoram,1
18/04/20,Mizoram,1
19/04/20,Mizoram,1
20/04/20,Mizoram,1
21/04/20,Mizoram,1
22/04/20,Mizoram,1
23/04/20,Mizoram,1
24/04/20,Mizoram,1
25/04/20,Mizoram,1
26/04/20,Mizoram,1
27/04/20,Mizoram,1
28/04/20,Mizoram,1
29/04/20,Mizoram,1
30/04/20,Mizoram,1
01/05/20,Mizoram,1
02/05/20,Mizoram,1
03/05/20,Mizoram,1
04/05/20,Mizoram,1
05/05/20,Mizoram,1
06/05/20,Mizoram,1
07/05/20,Mizoram,1
08/05/20,Mizoram,1
09/05/20,Mizoram,1
10/05/20,Mizoram,1
11/05/20,Mizoram,1
12/05/20,Mizoram,1
13/05/20,Mizoram,1
14/05/20,Mizoram,1
15/05/20,Mizoram,1
16/05/20,Mizoram,1
17/05/20,Mizoram,1
18/05/20,Mizoram,1
19/05/20,Mizoram,1
20/05/20,Mizoram,1
21/05/20,Mizoram,1
22/05/20,Mizoram,1
23/05/20,Mizoram,1
24/05/20,Mizoram,1
25/05/20,Mizoram,1
26/05/20,Mizoram,1
27/05/20,Mizoram,1
28/05/20,Mizoram,1
29/05/20,Mizoram,1
30/05/20,Mizoram,1
31/05/20,Mizoram,1
01/06/20,Mizoram,1
02/06/20,Mizoram,1
03/06/20,Mizoram,13
04/06/20,Mizoram,14
05/06/20,Mizoram,17
06/06/20,Mizoram,22
07/06/20,Mizoram,24
08/06/20,Mizoram,34
09/06/20,Mizoram,42
10/06/20,Mizoram,88
11/06/20,Mizoram,93
12/06/20,Mizoram,102
13/06/20,Mizoram,104
14/06/20,Mizoram,107
15/06/20,Mizoram,112
16/06/20,Mizoram,117
17/06/20,Mizoram,121
18/06/20,Mizoram,121
19/06/20,Mizoram,130
20/06/20,Mizoram,130
21/06/20,Mizoram,140
22/06/20,Mizoram,141
23/06/20,Mizoram,141
24/06/20,Mizoram,142
25/06/20,Mizoram,142
26/06/20,Mizoram,145
27/06/20,Mizoram,145
28/06/20,Mizoram,148
29/06/20,Mizoram,148
30/06/20,Mizoram,148
01/07/20,Mizoram,160
02/07/20,Mizoram,160
03/07/20,Mizoram,162
04/07/20,Mizoram,162
05/07/20,Mizoram,164
06/07/20,Mizoram,186
07/07/20,Mizoram,197
08/07/20,Mizoram,197
09/07/20,Mizoram,197
10/07/20,Mizoram,197
11/07/20,Mizoram,226
12/07/20,Mizoram,227
13/07/20,Mizoram,231
14/07/20,Mizoram,233
15/07/20,Mizoram,238
16/07/20,Mizoram,238
17/07/20,Mizoram,272
18/07/20,Mizoram,282
19/07/20,Mizoram,284
20/07/20,Mizoram,284
21/07/20,Mizoram,297
22/07/20,Mizoram,317
23/07/20,Mizoram,317
24/07/20,Mizoram,332
25/07/20,Mizoram,361
26/07/20,Mizoram,361
27/07/20,Mizoram,361
28/07/20,Mizoram,384
29/07/20,Mizoram,384
30/07/20,Mizoram,398
31/07/20,Mizoram,408
01/08/20,Mizoram,412
02/08/20,Mizoram,468
03/08/20,Mizoram,482
04/08/20,Mizoram,501
05/08/20,Mizoram,504
06/08/20,Mizoram,537
07/08/20,Mizoram,539
08/08/20,Mizoram,566
09/08/20,Mizoram,593
10/08/20,Mizoram,620
11/08/20,Mizoram,623
12/08/20,Mizoram,648
13/08/20,Mizoram,649
14/08/20,Mizoram,649
15/08/20,Mizoram,657
16/08/20,Mizoram,777
17/08/20,Mizoram,789
18/08/20,Mizoram,789
19/08/20,Mizoram,860
20/08/20,Mizoram,873
21/08/20,Mizoram,895
22/08/20,Mizoram,903
23/08/20,Mizoram,917
24/08/20,Mizoram,918
25/08/20,Mizoram,953
26/08/20,Mizoram,967
27/08/20,Mizoram,967
28/08/20,Mizoram,974
29/08/20,Mizoram,1003
30/08/20,Mizoram,1008
31/08/20,Mizoram,1011
01/09/20,Mizoram,1011
02/09/20,Mizoram,1020
03/09/20,Mizoram,1020
04/09/20,Mizoram,1040
05/09/20,Mizoram,1046
06/09/20,Mizoram,1062
07/09/20,Mizoram,1114
08/09/20,Mizoram,1114
09/09/20,Mizoram,1123
10/09/20,Mizoram,1192
11/09/20,Mizoram,1333
12/09/20,Mizoram,1379
13/09/20,Mizoram,1414
14/09/20,Mizoram,1428
15/09/20,Mizoram,1468
16/09/20,Mizoram,1480
17/09/20,Mizoram,1506
18/09/20,Mizoram,1534
19/09/20,Mizoram,1548
20/09/20,Mizoram,1578
21/09/20,Mizoram,1585
22/09/20,Mizoram,1692
23/09/20,Mizoram,1713
24/09/20,Mizoram,1713
25/09/20,Mizoram,1786
26/09/20,Mizoram,1835
27/09/20,Mizoram,1865
28/09/20,Mizoram,1908
29/09/20,Mizoram,1958
30/09/20,Mizoram,1986
01/10/20,Mizoram,2017
02/10/20,Mizoram,2049
03/10/20,Mizoram,2103
04/10/20,Mizoram,2120
05/10/20,Mizoram,2120
06/10/20,Mizoram,2128
07/10/20,Mizoram,2148
08/10/20,Mizoram,2150
09/10/20,Mizoram,2157
10/10/20,Mizoram,2162
11/10/20,Mizoram,2175
12/10/20,Mizoram,2184
13/10/20,Mizoram,2202
14/10/20,Mizoram,2212
15/10/20,Mizoram,2220
16/10/20,Mizoram,2229
17/10/20,Mizoram,2245
18/10/20,Mizoram,2253
19/10/20,Mizoram,2253
20/10/20,Mizoram,2280
21/10/20,Mizoram,2310
22/10/20,Mizoram,2341
23/10/20,Mizoram,2359
24/10/20,Mizoram,2387
25/10/20,Mizoram,2447
26/10/20,Mizoram,2493
27/10/20,Mizoram,2527
28/10/20,Mizoram,2607
29/10/20,Mizoram,2656
30/10/20,Mizoram,2694
31/10/20,Mizoram,2722
01/11/20,Mizoram,2753
02/11/20,Mizoram,2757
03/11/20,Mizoram,2792
04/11/20,Mizoram,2893
05/11/20,Mizoram,2958
06/11/20,Mizoram,2990
07/11/20,Mizoram,3032
08/11/20,Mizoram,3090
09/11/20,Mizoram,3096
10/11/20,Mizoram,3156
11/11/20,Mizoram,3217
12/11/20,Mizoram,3242
13/11/20,Mizoram,3309
14/11/20,Mizoram,3368
15/11/20,Mizoram,3393
16/11/20,Mizoram,3396
17/11/20,Mizoram,3444
18/11/20,Mizoram,3481
19/11/20,Mizoram,3513
